,index,MARS,known_types,Obp19d,Obp56d,Obp83a,seq_batch,seq_depth,HDBSCAN_attempt,Or85c,5-HT1A,5-HT2B,Type,annotated
512,ORNnuclei_adult_nSybUNC84GFP_P5_J2,13,"DL2v/d, DP1l, DC4/DP1m",10.617246,2.5014772,8.819294,Plate #5 (unc84::GFP),643411,1,0.0,0.0,7.832356,Ir_DP1m_DC4,DP1m_DC4
513,ORNnuclei_adult_nSybUNC84GFP_P1_F19,9,VM1/VL1,10.906843,0.0,0.0,Plate #1 (unc84::GFP),474221,1,0.0,9.021662,0.0,Ir_MARS9,unannotated
514,ORN_10day_nuclei_P2_P7,14,DM1/VA2,11.150434,0.0,10.727322,Plate #2 (lam::GFP),1228829,7,0.0,0.0,4.1106687,Or_DM1,DM1
515,ORNnuclei_adult_nSybUNC84GFP_P9_M8,11,VM3,11.836572,9.106712,6.235839,Plate #9 (unc84::GFP),403411,17,0.0,0.0,3.7435482,Or_VM3_VA5,VM3_VA5
516,ORNnuclei_adult_nSybUNC84GFP_P9_D6,12,"DL2v/d, DP1l, DC4/DP1m",10.522461,0.0,0.0,Plate #9 (unc84::GFP),495960,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
517,ORNnuclei_adult_nSybUNC84GFP_P10_K6,14,DM1/VA2,3.5176682,0.0,0.0,Plate #10 (unc84::GFP),382661,7,0.0,0.0,8.132479,Or_DM1,DM1
518,ORNnuclei_adult_nSybUNC84GFP_P8_O2,21,NaN,7.566215,0.0,12.187875,Plate #8 (unc84::GFP),620620,1,0.0,8.239893,1.3847637,Ir_MARS21,unannotated
519,ORNnuclei_adult_nSybUNC84GFP_P2_L15,2,DM2,11.435226,0.0,9.654517,Plate #2 (unc84::GFP) (unc84::GFP),631108,3,0.0,0.0,1.3698936,Or_DM2,DM2
520,ORNnuclei_adult_nSybUNC84GFP_P8_G19,14,DM1/VA2,9.324241,0.0,9.725197,Plate #8 (unc84::GFP),920274,7,0.0,0.0,6.3662777,Or_DM1,DM1
521,ORNnuclei_adult_nSybUNC84GFP_P8_M3,18,NaN,9.347417,5.609038,1.6886798,Plate #8 (unc84::GFP),899436,1,0.0,0.0,0.0,Ir_VP4_VP1d,VP4_VP1d_VP2
522,ORNnuclei_adult_nSybUNC84GFP_P8_C10,23,DM1/VA2,9.412693,8.648639,10.259748,Plate #8 (unc84::GFP),249795,-1,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
523,ORNnuclei_adult_nSybUNC84GFP_P9_K23,3,DC2,7.122084,0.0,6.976352,Plate #9 (unc84::GFP),896581,11,0.0,0.0,11.991529,Or_DC2,DC2
524,ORNnuclei_adult_nSybUNC84GFP_P8_G20,9,VM1/VL1,8.633101,0.0,4.7762065,Plate #8 (unc84::GFP),75752,1,0.0,0.0,0.0,Ir_MARS9,unannotated
525,ORNnuclei_adult_nSybUNC84GFP_P3_D16,17,VA1v,5.0380726,2.4727,0.0,Plate #3 (unc84::GFP),878963,9,0.0,0.0,2.1417966,Or_VA1d,VA1d
526,ORNnuclei_adult_nSybUNC84GFP_P3_K19,24,NaN,11.382703,0.0,3.0763786,Plate #3 (unc84::GFP),134500,16,0.0,0.0,13.444236,Or_MARS24,unannotated
527,ORN_10day_nuclei_P3_O2,22,NaN,15.342595,5.922939,15.458431,Plate #3 (lam::GFP),1323923,12,0.0,0.0,2.0076704,Or_MARS22,unannotated
528,ORNnuclei_adult_nSybUNC84GFP_P8_C11,3,DC2,9.2740755,9.376616,1.3943905,Plate #8 (unc84::GFP),1227917,11,0.0,0.0,9.369528,Or_DC2,DC2
529,ORNnuclei_adult_nSybUNC84GFP_P5_D13,13,"DL2v/d, DP1l, DC4/DP1m",10.662242,6.236071,0.0,Plate #5 (unc84::GFP),416790,1,0.0,0.0,4.3358774,Ir_DP1m_DC4,DP1m_DC4
530,ORNnuclei_adult_nSybUNC84GFP_P10_D12,23,VA6/DC3,7.9090505,0.0,0.0,Plate #10 (unc84::GFP),112801,22,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
531,ORNnuclei_adult_nSybUNC84GFP_P9_H12,1,DM4,7.549754,4.7187443,8.640512,Plate #9 (unc84::GFP),552661,2,0.0,0.0,7.9059553,Or_DM4,DM4
532,ORNnuclei_adult_nSybUNC84GFP_P3_M6,9,VM1/VL1,0.0,0.0,0.0,Plate #3 (unc84::GFP),655377,1,0.0,0.0,2.0185196,Ir_MARS9,unannotated
533,ORNnuclei_adult_nSybUNC84GFP_P3_M16,17,VA1v,7.331179,7.889006,0.0,Plate #3 (unc84::GFP),1999634,-1,0.0,7.7979245,2.1701303,Or_VA1d,VA1d
534,ORNnuclei_adult_nSybUNC84GFP_P9_N5,20,NaN,8.348638,2.6370435,0.0,Plate #9 (unc84::GFP),766202,1,0.0,0.0,0.0,Ir_MARS20,unannotated
535,ORN_10day_nuclei_P3_A7,0,V,15.675764,10.502408,10.112342,Plate #3 (lam::GFP),320094,0,0.0,2.044073,0.0,Gr_V,V
536,ORNnuclei_adult_nSybUNC84GFP_P9_M16,11,VM3,12.003718,9.9999695,10.258681,Plate #9 (unc84::GFP),805491,17,0.0,0.0,7.509822,Or_VM3_VA5,VM3_VA5
537,ORNnuclei_adult_nSybUNC84GFP_P7_D15,14,DM1/VA2,9.99692,0.0,2.7244055,Plate #7 (unc84::GFP),713155,7,0.0,0.0,10.213442,Or_DM1,DM1
538,ORNnuclei_adult_nSybUNC84GFP_P2_P14,7,DC1,5.536142,7.807781,4.7891817,Plate #2 (unc84::GFP) (unc84::GFP),1013152,20,0.0,0.0,13.42888,Or_DC1,DC1
539,ORNnuclei_adult_nSybUNC84GFP_P8_K7,24,DL5,10.3644905,0.0,0.0,Plate #8 (unc84::GFP),159414,-1,0.0,0.0,2.8625455,Or_MARS24,unannotated
540,ORNnuclei_adult_nSybUNC84GFP_P5_M7,20,NaN,10.548078,8.542663,0.0,Plate #5 (unc84::GFP),580794,1,0.0,0.0,0.0,Ir_MARS20,unannotated
541,ORNnuclei_adult_nSybUNC84GFP_P5_O10,0,V,6.517864,0.0,11.7211685,Plate #5 (unc84::GFP),463385,0,0.0,0.0,1.6590261,Gr_V,V
542,ORN_10day_nuclei_P3_D22,4,VA1v,10.008121,0.0,9.037277,Plate #3 (lam::GFP),2896635,10,0.0,0.0,1.2515147,Or_VA1v,VA1v
543,ORNnuclei_adult_nSybUNC84GFP_P5_D14,20,NaN,12.578957,0.0,7.8674994,Plate #5 (unc84::GFP),279527,1,0.0,0.0,8.675364,Ir_MARS20,unannotated
544,ORN_10day_nuclei_P3_B21,1,NaN,14.042682,7.870482,13.096408,Plate #3 (lam::GFP),1004210,2,0.0,0.0,0.0,Or_DM4,DM4
545,ORNnuclei_adult_nSybUNC84GFP_P8_L19,14,DM1/VA2,9.454212,7.1531835,3.2194068,Plate #8 (unc84::GFP),481114,7,0.0,0.0,0.0,Or_DM1,DM1
546,ORNnuclei_adult_nSybUNC84GFP_P9_C21,14,DM1/VA2,10.520258,0.0,10.233852,Plate #9 (unc84::GFP),302528,7,0.0,0.0,5.751883,Or_DM1,DM1
547,ORNnuclei_adult_nSybUNC84GFP_P5_E9,9,VM1/VL1,8.73661,9.080421,0.0,Plate #5 (unc84::GFP),357175,1,0.0,11.351583,1.9259038,Ir_MARS9,unannotated
548,ORN_10day_nuclei_P2_J10,0,V,12.715241,0.0,11.538556,Plate #2 (lam::GFP),2141399,0,0.0,0.0,10.341351,Gr_V,V
549,ORN_10day_nuclei_P3_N18,4,VA1v,4.2162185,0.0,0.0,Plate #3 (lam::GFP),852905,-1,0.0,0.0,1.7419747,Or_VA1v,VA1v
550,ORNnuclei_adult_nSybUNC84GFP_P5_K5,1,DM4,6.4204555,0.0,4.669918,Plate #5 (unc84::GFP),531573,2,0.0,0.0,6.0215044,Or_DM4,DM4
551,ORNnuclei_adult_nSybUNC84GFP_P5_H8,4,VA1v,6.870614,0.0,7.057549,Plate #5 (unc84::GFP),370625,10,0.0,0.0,1.8868018,Or_VA1v,VA1v
552,ORNnuclei_adult_nSybUNC84GFP_P7_P5,7,DC1,12.28633,7.4090376,3.991689,Plate #7 (unc84::GFP),201233,15,0.0,0.0,11.220556,Or_DC1,DC1
553,ORN_10day_nuclei_P3_J3,19,NaN,12.1816025,0.0,1.6949915,Plate #3 (lam::GFP),893755,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
554,ORNnuclei_adult_nSybUNC84GFP_P5_J24,12,"DL2v/d, DP1l, DC4/DP1m",10.670333,0.0,11.39074,Plate #5 (unc84::GFP),109908,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
555,ORNnuclei_adult_nSybUNC84GFP_P8_G11,7,DC1,11.940201,9.642938,12.795618,Plate #8 (unc84::GFP),1019423,15,0.0,0.0,9.970865,Or_DC1,DC1
556,ORNnuclei_adult_nSybUNC84GFP_P8_I24,0,V,10.175936,0.0,8.022295,Plate #8 (unc84::GFP),467205,0,0.0,0.0,0.0,Gr_V,V
557,ORNnuclei_adult_nSybUNC84GFP_P5_G22,14,DM1/VA2,11.670545,9.860512,11.630924,Plate #5 (unc84::GFP),351055,7,0.0,0.0,1.9443175,Or_DM1,DM1
558,ORNnuclei_adult_nSybUNC84GFP_P3_O10,22,NaN,12.813663,0.0,12.27069,Plate #3 (unc84::GFP),803789,-1,0.0,1.802489,0.0,Or_MARS22,unannotated
559,ORNnuclei_adult_nSybUNC84GFP_P5_F20,23,DL3/DA4m,8.332307,2.0112205,0.0,Plate #5 (unc84::GFP),659798,-1,0.0,0.0,1.3309114,Or_VA6_DC3_DM3,VA6_DC3_DM3
560,ORN_10day_nuclei_P2_M22,22,NaN,15.0122175,10.4236965,11.633683,Plate #2 (lam::GFP),1532182,12,0.0,0.0,1.204972,Or_MARS22,unannotated
561,ORNnuclei_adult_nSybUNC84GFP_P1_A6,1,DM4,0.0,0.0,11.656575,Plate #1 (unc84::GFP),824209,2,0.0,0.0,0.0,Or_DM4,DM4
562,ORNnuclei_adult_nSybUNC84GFP_P7_J19,22,NaN,14.753228,7.984098,11.231376,Plate #7 (unc84::GFP),134817,12,0.0,0.0,0.0,Or_MARS22,unannotated
563,ORNnuclei_adult_nSybUNC84GFP_P6_J17,4,VA1v,12.257682,7.520401,12.06888,Plate #6 (unc84::GFP),585989,10,0.0,0.0,8.475553,Or_VA1v,VA1v
564,ORNnuclei_adult_nSybUNC84GFP_P7_M19,1,DM4,9.464384,0.0,9.784707,Plate #7 (unc84::GFP),341640,2,0.0,0.0,8.702665,Or_DM4,DM4
565,ORNnuclei_adult_nSybUNC84GFP_P10_G22,25,NaN,12.34056,5.036204,10.323596,Plate #10 (unc84::GFP),125734,1,0.0,0.0,0.0,Or_MARS25,unannotated
566,ORNnuclei_adult_nSybUNC84GFP_P9_B11,14,NaN,14.837543,8.574732,10.293823,Plate #9 (unc84::GFP),625844,1,0.0,0.0,1.3773139,Or_DM1,DM1
567,ORNnuclei_adult_nSybUNC84GFP_P3_P15,12,"DL2v/d, DP1l, DC4/DP1m",12.119578,2.1181335,9.568867,Plate #3 (unc84::GFP),598566,1,0.0,0.0,2.1181335,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
568,ORNnuclei_adult_nSybUNC84GFP_P3_C13,11,VM3,9.943583,0.0,0.0,Plate #3 (unc84::GFP),1181220,17,0.0,0.0,3.1075609,Or_VM3_VA5,VM3_VA5
569,ORNnuclei_adult_nSybUNC84GFP_P2_L1,23,DC2,8.4241905,5.853341,2.9055436,Plate #2 (unc84::GFP) (unc84::GFP),1232096,-1,0.0,9.228769,2.7401452,Or_VA6_DC3_DM3,VA6_DC3_DM3
570,ORNnuclei_adult_nSybUNC84GFP_P5_M4,13,"DL2v/d, DP1l, DC4/DP1m",9.79635,0.0,0.0,Plate #5 (unc84::GFP),700300,1,0.0,0.0,6.812252,Ir_DP1m_DC4,DP1m_DC4
571,ORNnuclei_adult_nSybUNC84GFP_P3_F14,26,DL5,9.890299,0.0,0.0,Plate #3 (unc84::GFP),920864,14,0.0,1.0606954,10.2181835,Or_DL5,DL5
572,ORN_10day_nuclei_P3_K9,24,VM1/VL1,9.704911,0.0,0.0,Plate #3 (lam::GFP),447466,-1,0.0,0.0,1.6936795,Or_MARS24,unannotated
573,ORNnuclei_adult_nSybUNC84GFP_P7_F23,2,DM2,8.2595005,0.0,0.0,Plate #7 (unc84::GFP),52382,3,0.0,0.0,0.0,Or_DM2,DM2
574,ORNnuclei_adult_nSybUNC84GFP_P7_B22,9,VM1/VL1,9.2229185,2.1597326,6.136815,Plate #7 (unc84::GFP),288324,1,0.0,10.921685,2.1597326,Ir_MARS9,unannotated
575,ORNnuclei_adult_nSybUNC84GFP_P6_N11,13,"DL2v/d, DP1l, DC4/DP1m",11.949755,6.8090873,8.123275,Plate #6 (unc84::GFP),629867,1,0.0,0.0,0.0,Ir_DP1m_DC4,DP1m_DC4
576,ORN_10day_nuclei_P3_K8,23,DL3/DA4m,9.846483,0.0,0.0,Plate #3 (lam::GFP),1384247,22,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
577,ORNnuclei_adult_nSybUNC84GFP_P9_E7,14,DM1/VA2,0.0,3.6493714,0.0,Plate #9 (unc84::GFP),86596,7,0.0,0.0,9.92336,Or_DM1,DM1
578,ORN_10day_nuclei_P2_G24,22,NaN,15.555417,10.585046,10.323802,Plate #2 (lam::GFP),585634,1,0.0,0.0,0.0,Or_MARS22,unannotated
579,ORNnuclei_adult_nSybUNC84GFP_P1_L13,14,DM1/VA2,0.0,0.0,0.0,Plate #1 (unc84::GFP),1335878,7,0.0,0.0,9.377173,Or_DM1,DM1
580,ORNnuclei_adult_nSybUNC84GFP_P6_I20,20,NaN,7.406697,0.0,0.0,Plate #6 (unc84::GFP),373482,1,0.0,0.0,1.8787274,Ir_MARS20,unannotated
581,ORNnuclei_adult_nSybUNC84GFP_P6_E17,2,DM2,11.171702,8.824771,0.0,Plate #6 (unc84::GFP),435416,3,0.0,0.0,1.7210026,Or_DM2,DM2
582,ORNnuclei_adult_nSybUNC84GFP_P5_G16,7,DC1,7.875154,0.0,0.0,Plate #5 (unc84::GFP),457699,15,0.0,0.0,10.056663,Or_DC1,DC1
583,ORNnuclei_adult_nSybUNC84GFP_P6_O18,14,DM1/VA2,9.741442,8.835325,5.4675493,Plate #6 (unc84::GFP),300590,7,0.0,0.0,11.751358,Or_DM1,DM1
584,ORNnuclei_adult_nSybUNC84GFP_P3_N8,12,"DL2v/d, DP1l, DC4/DP1m",13.56267,5.8414493,0.0,Plate #3 (unc84::GFP),976230,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
585,ORNnuclei_adult_nSybUNC84GFP_P6_N5,26,DL5,11.290651,9.571614,4.271388,Plate #6 (unc84::GFP),218442,14,0.0,0.0,0.0,Or_DL5,DL5
586,ORNnuclei_adult_nSybUNC84GFP_P5_J21,20,NaN,13.473499,9.77245,15.331021,Plate #5 (unc84::GFP),119050,1,0.0,0.0,0.0,Ir_MARS20,unannotated
587,ORNnuclei_adult_nSybUNC84GFP_P1_K24,25,DM1/VA2,14.061808,0.0,0.0,Plate #1 (unc84::GFP),165086,-1,0.0,0.0,0.0,Or_MARS25,unannotated
588,ORNnuclei_adult_nSybUNC84GFP_P6_E16,2,DM2,10.0802355,8.153241,12.976114,Plate #6 (unc84::GFP),733198,3,0.0,0.0,1.2411617,Or_DM2,DM2
589,ORNnuclei_adult_nSybUNC84GFP_P1_G2,5,DA1,11.306173,2.614446,2.0265622,Plate #1 (unc84::GFP),975823,4,0.0,0.0,11.75126,Or_DA1,DA1
590,ORN_10day_nuclei_P3_P8,19,VM1/VL1,9.486573,0.0,0.0,Plate #3 (lam::GFP),248475,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
591,ORNnuclei_adult_nSybUNC84GFP_P1_L15,23,NaN,11.937694,0.0,0.0,Plate #1 (unc84::GFP),1662472,23,0.0,2.0027275,1.4877651,Or_VA6_DC3_DM3,VA6_DC3_DM3
592,ORN_10day_nuclei_P3_H3,25,NaN,13.649446,0.0,11.151271,Plate #3 (lam::GFP),1523269,-1,0.0,0.0,1.8583517,Or_MARS25,unannotated
593,ORNnuclei_adult_nSybUNC84GFP_P10_N4,12,"DL2v/d, DP1l, DC4/DP1m",10.46186,0.0,0.0,Plate #10 (unc84::GFP),166741,1,0.0,0.0,9.969463,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
594,ORNnuclei_adult_nSybUNC84GFP_P7_L15,26,DL5,10.757925,4.871768,1.936533,Plate #7 (unc84::GFP),353626,-1,0.0,0.0,4.871768,Or_DL5,DL5
595,ORNnuclei_adult_nSybUNC84GFP_P10_L15,12,"DL2v/d, DP1l, DC4/DP1m",11.131541,9.327754,7.2060285,Plate #10 (unc84::GFP),163656,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
596,ORNnuclei_adult_nSybUNC84GFP_P2_D20,12,"DL2v/d, DP1l, DC4/DP1m",10.010754,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),1372905,1,0.0,7.167548,2.4250014,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
597,ORNnuclei_adult_nSybUNC84GFP_P10_N2,14,DM1/VA2,8.676202,2.4849026,0.0,Plate #10 (unc84::GFP),869950,7,0.0,0.0,4.513512,Or_DM1,DM1
598,ORNnuclei_adult_nSybUNC84GFP_P9_G6,7,DC1,9.499537,10.045903,9.128155,Plate #9 (unc84::GFP),639141,15,0.0,0.0,12.050743,Or_DC1,DC1
599,ORN_10day_nuclei_P3_A9,19,VM1/VL1,10.220923,0.0,12.21505,Plate #3 (lam::GFP),670887,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
600,ORNnuclei_adult_nSybUNC84GFP_P5_M16,13,"DL2v/d, DP1l, DC4/DP1m",0.0,0.0,0.0,Plate #5 (unc84::GFP),742153,1,0.0,0.0,9.243166,Ir_DP1m_DC4,DP1m_DC4
601,ORNnuclei_adult_nSybUNC84GFP_P5_C10,20,NaN,13.179355,11.510947,14.235336,Plate #5 (unc84::GFP),741421,1,0.0,0.0,2.3352215,Ir_MARS20,unannotated
602,ORNnuclei_adult_nSybUNC84GFP_P9_I4,12,"DL2v/d, DP1l, DC4/DP1m",1.5077858,0.0,0.0,Plate #9 (unc84::GFP),542378,1,0.0,9.979456,8.3708105,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
603,ORNnuclei_adult_nSybUNC84GFP_P2_K21,12,"DL2v/d, DP1l, DC4/DP1m",10.728154,0.0,13.002227,Plate #2 (unc84::GFP) (unc84::GFP),2222059,1,0.0,0.0,12.713278,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
604,ORNnuclei_adult_nSybUNC84GFP_P7_P24,2,DM2,5.9861135,0.0,0.0,Plate #7 (unc84::GFP),64116,3,0.0,0.0,6.563469,Or_DM2,DM2
605,ORNnuclei_adult_nSybUNC84GFP_P3_C15,2,DM2,9.787964,4.0067325,0.0,Plate #3 (unc84::GFP),1724728,3,0.0,0.0,0.0,Or_DM2,DM2
606,ORNnuclei_adult_nSybUNC84GFP_P6_G8,26,DL5,14.7767935,11.606976,12.157626,Plate #6 (unc84::GFP),169006,-1,0.0,0.0,0.0,Or_DL5,DL5
607,ORNnuclei_adult_nSybUNC84GFP_P3_L19,9,VM1/VL1,0.0,0.0,0.0,Plate #3 (unc84::GFP),69577,1,0.0,0.0,0.0,Ir_MARS9,unannotated
608,ORNnuclei_adult_nSybUNC84GFP_P5_N13,12,"DL2v/d, DP1l, DC4/DP1m",5.938444,0.0,0.0,Plate #5 (unc84::GFP),82882,1,0.0,0.0,12.42911,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
609,ORNnuclei_adult_nSybUNC84GFP_P3_J19,14,DM1/VA2,9.181747,0.0,11.693543,Plate #3 (unc84::GFP),257012,-1,0.0,0.0,3.1345065,Or_DM1,DM1
610,ORNnuclei_adult_nSybUNC84GFP_P6_D23,11,DC1,8.645193,4.91575,4.492147,Plate #6 (unc84::GFP),651024,19,0.0,0.0,1.3425784,Or_VM3_VA5,VM3_VA5
611,ORNnuclei_adult_nSybUNC84GFP_P9_A19,5,DA1,4.2739487,1.7195014,10.827529,Plate #9 (unc84::GFP),436067,4,0.0,0.0,11.306473,Or_DA1,DA1
612,ORNnuclei_adult_nSybUNC84GFP_P5_F1,15,DM1/VA2,6.761294,0.0,5.5167594,Plate #5 (unc84::GFP),111648,5,0.0,0.0,6.500917,Or_VA2,VA2
613,ORNnuclei_adult_nSybUNC84GFP_P9_H22,14,NaN,10.4119425,0.0,9.990069,Plate #9 (unc84::GFP),442924,-1,0.0,0.0,0.0,Or_DM1,DM1
614,ORNnuclei_adult_nSybUNC84GFP_P5_D21,11,VM3,0.0,0.0,0.0,Plate #5 (unc84::GFP),85764,17,0.0,0.0,0.0,Or_VM3_VA5,VM3_VA5
615,ORNnuclei_adult_nSybUNC84GFP_P3_B19,14,DM1/VA2,7.845311,0.0,0.0,Plate #3 (unc84::GFP),257674,6,0.0,2.2871392,2.2871392,Or_DM1,DM1
616,ORNnuclei_adult_nSybUNC84GFP_P3_M5,5,DA1,9.841256,0.0,7.5514092,Plate #3 (unc84::GFP),541305,4,0.0,0.0,4.534102,Or_DA1,DA1
617,ORNnuclei_adult_nSybUNC84GFP_P6_E10,6,VM1/VL1,14.593984,11.201073,11.787249,Plate #6 (unc84::GFP),432162,1,0.0,0.0,6.3160405,Ir_VP1l_VP3,VP1l_VP3
618,ORNnuclei_adult_nSybUNC84GFP_P6_J10,12,"DL2v/d, DP1l, DC4/DP1m",7.6965423,5.4021683,14.585961,Plate #6 (unc84::GFP),193762,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
619,ORNnuclei_adult_nSybUNC84GFP_P6_E5,26,DL5,11.147158,2.9596,4.320588,Plate #6 (unc84::GFP),737563,14,0.0,0.0,5.6383457,Or_DL5,DL5
620,ORNnuclei_adult_nSybUNC84GFP_P3_M12,14,DM1/VA2,10.78161,10.971652,6.212084,Plate #3 (unc84::GFP),246120,7,0.0,0.0,0.0,Or_DM1,DM1
621,ORNnuclei_adult_nSybUNC84GFP_P9_J7,2,DM2,11.58016,9.333999,4.9207635,Plate #9 (unc84::GFP),68283,3,0.0,0.0,0.0,Or_DM2,DM2
622,ORNnuclei_adult_nSybUNC84GFP_P7_I4,0,V,8.186276,0.0,8.433422,Plate #7 (unc84::GFP),165356,0,0.0,0.0,0.0,Gr_V,V
623,ORNnuclei_adult_nSybUNC84GFP_P10_O4,2,DM2,8.031315,6.090704,0.0,Plate #10 (unc84::GFP),625438,3,0.0,0.0,3.1690266,Or_DM2,DM2
624,ORNnuclei_adult_nSybUNC84GFP_P6_I6,7,DC1,0.0,0.0,5.853069,Plate #6 (unc84::GFP),211257,15,0.0,0.0,11.969507,Or_DC1,DC1
625,ORNnuclei_adult_nSybUNC84GFP_P1_K12,14,DM1/VA2,4.2298183,0.0,0.0,Plate #1 (unc84::GFP),281484,7,0.0,3.5432236,3.0188477,Or_DM1,DM1
626,ORNnuclei_adult_nSybUNC84GFP_P2_N14,12,NaN,13.952376,10.695633,6.0227294,Plate #2 (unc84::GFP) (unc84::GFP),718567,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
627,ORNnuclei_adult_nSybUNC84GFP_P2_L14,23,DL3/DA4m,5.330045,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),458883,21,0.0,0.0,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
628,ORNnuclei_adult_nSybUNC84GFP_P9_M11,14,DM1/VA2,15.003999,7.815743,8.980027,Plate #9 (unc84::GFP),1373123,7,0.0,0.0,3.0500958,Or_DM1,DM1
629,ORN_10day_nuclei_P2_K8,18,NaN,13.010313,0.0,12.96588,Plate #2 (lam::GFP),1494587,1,0.0,0.0,1.8782642,Ir_VP4_VP1d,VP4_VP1d_VP2
630,ORNnuclei_adult_nSybUNC84GFP_P6_F5,6,NaN,5.98117,1.3313291,0.0,Plate #6 (unc84::GFP),659481,1,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
631,ORNnuclei_adult_nSybUNC84GFP_P3_I15,14,DM1/VA2,0.0,0.0,0.0,Plate #3 (unc84::GFP),73396,6,0.0,0.0,0.0,Or_DM1,DM1
632,ORNnuclei_adult_nSybUNC84GFP_P2_N6,7,DC1,8.604255,0.0,7.897386,Plate #2 (unc84::GFP) (unc84::GFP),265348,15,0.0,0.0,8.590216,Or_DC1,DC1
633,ORNnuclei_adult_nSybUNC84GFP_P9_C10,23,VM3,4.8411736,0.0,0.0,Plate #9 (unc84::GFP),433775,13,0.0,0.0,2.488177,Or_VA6_DC3_DM3,VA6_DC3_DM3
634,ORNnuclei_adult_nSybUNC84GFP_P9_B19,14,DM1/VA2,11.176734,0.0,5.157494,Plate #9 (unc84::GFP),576516,7,0.0,0.0,5.863948,Or_DM1,DM1
635,ORN_10day_nuclei_P2_H16,6,NaN,11.633725,10.565947,10.436469,Plate #2 (lam::GFP),837686,1,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
636,ORNnuclei_adult_nSybUNC84GFP_P2_E9,6,NaN,5.5939865,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),169129,1,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
637,ORNnuclei_adult_nSybUNC84GFP_P1_K23,1,DM4,10.138101,0.0,0.0,Plate #1 (unc84::GFP),737210,-1,0.0,0.0,8.5365,Or_DM4,DM4
638,ORNnuclei_adult_nSybUNC84GFP_P7_D6,9,VM1/VL1,11.626916,11.467132,12.07397,Plate #7 (unc84::GFP),214129,1,0.0,0.0,0.0,Ir_MARS9,unannotated
639,ORNnuclei_adult_nSybUNC84GFP_P1_K1,12,VM1/VL1,10.716657,0.0,8.478011,Plate #1 (unc84::GFP),562489,1,0.0,2.187649,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
640,ORNnuclei_adult_nSybUNC84GFP_P8_F3,10,VA5/D,9.702653,4.0569572,9.066185,Plate #8 (unc84::GFP),319605,-1,0.0,0.0,11.525711,Or_D,D
641,ORNnuclei_adult_nSybUNC84GFP_P8_F17,2,DM2,8.637895,5.971554,0.0,Plate #8 (unc84::GFP),372467,3,0.0,0.0,2.6712036,Or_DM2,DM2
642,ORNnuclei_adult_nSybUNC84GFP_P8_I3,15,DM1/VA2,0.0,5.3583217,0.0,Plate #8 (unc84::GFP),374795,5,0.0,0.0,3.5450418,Or_VA2,VA2
643,ORNnuclei_adult_nSybUNC84GFP_P6_E12,14,DM1/VA2,4.9290085,0.0,9.079921,Plate #6 (unc84::GFP),101821,7,0.0,0.0,8.25482,Or_DM1,DM1
644,ORNnuclei_adult_nSybUNC84GFP_P2_D13,24,VM3,8.375129,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),75524,-1,0.0,0.0,3.8319607,Or_MARS24,unannotated
645,ORNnuclei_adult_nSybUNC84GFP_P6_K6,20,NaN,3.603078,0.0,0.0,Plate #6 (unc84::GFP),89673,1,0.0,0.0,0.0,Ir_MARS20,unannotated
646,ORNnuclei_adult_nSybUNC84GFP_P3_H8,11,NaN,14.477265,2.0545313,0.0,Plate #3 (unc84::GFP),317049,-1,0.0,0.0,0.0,Or_VM3_VA5,VM3_VA5
